index,val,n,coup,Coordonées,Destination,Step,Will_Kill,Safe_position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Chess_bad,Chess_good,Warning_w,Warning_b,Area_w,Area_b,Nb_w,Nb_b,Color,Play_target,p_Step,p_Will_Kill,p_warning_position,p_Chess_bad,p_Chess_good,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p_Warning_w,p_Warning_b,p_Area_w,p_Area_b,p_Nb_w,p_Nb_b
20,21,♟,0,41,42,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,42,51,61,71,10,60,0,70,20,50,30,40,0,0,20,30,16,16
21,21,♟,0,41,43,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,1,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,20,30,16,16
24,22,♟,0,51,52,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,52,61,71,10,60,0,70,20,50,30,40,0,0,20,19,16,16
25,22,♟,0,51,53,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,53,61,71,10,60,0,70,20,50,30,40,0,0,20,20,16,16
28,26,♞,0,60,52,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,5,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,52,0,70,20,50,30,40,0,0,20,22,16,16
29,26,♞,0,60,72,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,3,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,72,0,70,20,50,30,40,0,0,20,20,16,16
30,23,♟,0,61,62,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,62,71,10,60,0,70,20,50,30,40,0,0,20,21,16,16
31,23,♟,0,61,63,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,63,71,10,60,0,70,20,50,30,40,0,0,20,21,16,16
36,24,♟,0,71,72,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,72,10,60,0,70,20,50,30,40,0,0,20,19,16,16
37,24,♟,0,71,73,2,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,20,20,16,16,1,0,1,0,0,0,0,6,16,26,36,46,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,41,51,61,73,10,60,0,70,20,50,30,40,0,0,20,21,16,16
0,17,♟,2,1,2,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,2,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,1,29,28,16,16
1,17,♟,2,1,3,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,3,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,29,30,16,16
4,25,♞,2,10,2,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,3,0,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,2,60,0,70,20,50,30,40,0,1,29,29,16,16
5,25,♞,2,10,22,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,22,60,0,70,20,50,30,40,0,0,29,31,16,16
6,18,♟,2,11,12,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,12,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,29,30,16,16
7,18,♟,2,11,13,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,13,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,1,28,30,16,16
12,19,♟,2,21,22,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,22,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,29,30,16,16
13,19,♟,2,21,23,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,23,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,29,28,16,16
16,31,♛,2,30,41,4,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,9,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,41,40,0,0,29,28,16,16
17,31,♛,2,30,52,4,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,15,1,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,52,40,1,0,29,38,16,16
18,31,♛,2,30,63,4,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,14,2,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,63,40,2,0,29,39,16,16
19,31,♛,2,30,74,4,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,13,3,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,74,40,3,0,28,39,16,16
20,20,♟,2,31,32,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,32,43,51,61,71,10,60,0,70,20,50,30,40,0,0,29,32,16,16
21,20,♟,2,31,33,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,2,1,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,33,43,51,61,71,10,60,0,70,20,50,30,40,1,1,30,38,16,16
28,32,♚,2,40,41,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,4,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,41,0,0,29,23,16,16
30,30,♝,2,50,41,5,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,8,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,41,30,40,0,0,29,27,16,16
31,30,♝,2,50,32,5,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,32,30,40,0,0,29,28,16,16
32,30,♝,2,50,23,5,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,1,9,1,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,1,0,29,33,16,16
33,30,♝,2,50,14,5,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,8,1,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,14,30,40,1,0,28,33,16,16
34,30,♝,2,50,5,5,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,6,1,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,5,30,40,1,2,28,31,16,16
35,22,♟,2,51,52,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,52,61,71,10,60,0,70,20,50,30,40,0,0,29,25,16,16
36,22,♟,2,51,53,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,2,1,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,53,61,71,10,60,0,70,20,50,30,40,1,1,30,30,16,16
44,26,♞,2,60,41,3,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,41,0,70,20,50,30,40,0,0,29,22,16,16
45,26,♞,2,60,52,3,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,5,1,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,1,0,29,27,16,16
46,26,♞,2,60,72,3,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,72,0,70,20,50,30,40,0,0,29,28,16,16
47,23,♟,2,61,62,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,62,71,10,60,0,70,20,50,30,40,0,0,29,30,16,16
48,23,♟,2,61,63,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,63,71,10,60,0,70,20,50,30,40,0,0,29,28,16,16
54,24,♟,2,71,72,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,72,10,60,0,70,20,50,30,40,0,0,29,28,16,16
55,24,♟,2,71,73,2,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,0,0,29,29,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,17,67,7,77,27,57,37,47,1,11,21,31,43,51,61,73,10,60,0,70,20,50,30,40,0,1,29,30,16,16
0,17,♟,4,1,2,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,2,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,1,1,31,33,16,16
1,17,♟,4,1,3,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,3,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,1,0,31,35,16,16
5,25,♞,4,10,2,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,2,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,2,60,0,70,20,23,30,40,1,1,31,32,16,16
6,25,♞,4,10,22,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,22,60,0,70,20,23,30,40,1,0,31,36,16,16
7,18,♟,4,11,12,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,12,21,31,43,51,61,71,10,60,0,70,20,23,30,40,1,0,31,33,16,16
8,18,♟,4,11,13,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,13,21,31,43,51,61,71,10,60,0,70,20,23,30,40,1,2,30,34,16,16
11,19,♟,4,21,22,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,0,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,22,31,43,51,61,71,10,60,0,70,20,23,30,40,1,0,31,34,16,16
12,30,♝,4,23,50,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,50,30,40,0,0,31,29,16,16
13,30,♝,4,23,41,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,8,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,41,30,40,0,0,31,27,16,16
14,30,♝,4,23,12,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,1,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,12,30,40,1,0,31,28,16,16
15,30,♝,4,23,32,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,32,30,40,0,0,31,28,16,16
16,30,♝,4,23,14,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,7,1,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,14,30,40,1,0,30,32,16,16
17,30,♝,4,23,34,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,2,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,34,30,40,2,0,30,30,16,16
18,30,♝,4,23,5,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,6,1,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,5,30,40,1,1,30,31,16,16
19,30,♝,4,23,45,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,8,2,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,45,30,40,2,2,33,33,16,16
20,30,♝,4,23,56,9,1,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,8,2,1,1,0,6,16,26,36,44,0,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,56,30,40,2,1,30,33,15,16
26,31,♛,4,30,41,4,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,7,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,41,40,1,0,31,33,16,16
27,31,♛,4,30,52,4,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,15,1,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,52,40,2,0,31,42,16,16
28,31,♛,4,30,63,4,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,14,2,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,63,40,3,0,31,43,16,16
29,31,♛,4,30,74,4,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,13,3,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,74,40,4,0,30,43,16,16
30,20,♟,4,31,32,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,32,43,51,61,71,10,60,0,70,20,23,30,40,1,0,31,37,16,16
31,20,♟,4,31,33,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,2,1,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,33,43,51,61,71,10,60,0,70,20,23,30,40,2,2,32,42,16,16
38,32,♚,4,40,50,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,2,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,50,1,0,31,33,16,16
39,32,♚,4,40,41,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,41,1,0,31,31,16,16
41,22,♟,4,51,52,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,52,61,71,10,60,0,70,20,23,30,40,1,0,31,29,16,16
42,22,♟,4,51,53,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,2,1,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,53,61,71,10,60,0,70,20,23,30,40,2,1,32,34,16,16
50,26,♞,4,60,41,3,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,41,0,70,20,23,30,40,1,0,31,29,16,16
51,26,♞,4,60,52,3,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,1,5,1,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,23,30,40,2,0,31,31,16,16
52,26,♞,4,60,72,3,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,72,0,70,20,23,30,40,1,0,31,32,16,16
53,23,♟,4,61,62,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,62,71,10,60,0,70,20,23,30,40,1,0,31,32,16,16
54,23,♟,4,61,63,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,63,71,10,60,0,70,20,23,30,40,1,0,31,30,16,16
60,24,♟,4,71,72,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,72,10,60,0,70,20,23,30,40,1,0,31,32,16,16
61,24,♟,4,71,73,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,60,0,70,20,23,30,40,0,0,0,0,31,33,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,73,10,60,0,70,20,23,30,40,1,1,31,34,16,16
